,project_id,constituency,district,state,sanctioned_amount,released_amount,expenditure,project_status,sanctioned_duration_days,project_start_date,expected_completion_date,actual_completion_date,implementing_agency,project_category,progress_percent,data_source,source_file
434,WE10578,Kolkata Constituency,Kolkata,West Bengal,500000,500000.0,215000.0, ongoing ,180,05-10-2024,2025-04-03,,PWD,school,54.8,synthetic,sample_projects_synthetic.csv
435,UT09958,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,1500000,1500000.0,1319909.45,sanctioned,545,2023-10-01,29-03-2025,,Zilla Parishad,school,,synthetic,sample_projects_synthetic.csv
436,KE10613,Ernakulam Constituency,Ernakulam,Kerala,300000,150000.0,115500.0,stalled,365,2023-07-04,2024-07-03,,Zilla Parishad,irrigation,51.8,synthetic,sample_projects_synthetic.csv
437,UT10484,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,500000,0.0,0.0,recommended,730,2023-07-08,2025-07-07,,Zilla Parishad,electricity,,synthetic,sample_projects_synthetic.csv
438,BI10290,Muzaffarpur Constituency,Muzaffarpur,Bihar,750000,0.0,0.0,recommended,730,2024-06-09,09-06-2026,,Zilla Parishad,sanitation,,synthetic,sample_projects_synthetic.csv
439,MA09886,Nagpur Constituency,Nagpur,Maharashtra,500000,250000.0,230288.12,stalled,270,2023-05-16,10-02-2024,,Jal Nigam,community hall,37.5,synthetic,sample_projects_synthetic.csv
440,UT10667,Varanasi Constituency,Varanasi,Uttar Pradesh,1000000,500000.0,467616.97,sanctioned,180,2024-06-19,2024-12-16,,PWD,community hall,,synthetic,sample_projects_synthetic.csv
441,TA09563,Madurai Constituency,Madurai,Tamil Nadu,1000000,1000000.0,427664.9,sanctioned,730,2024-05-30,2026-05-30,,PWD,drinking water,,synthetic,sample_projects_synthetic.csv
442,UT10028,Lucknow Constituency, Lucknow,Uttar Pradesh,200000,200000.0,134988.48,ongoing,365,14-01-2023,14-01-2024,,Jal Nigam,electricity,36.6,synthetic,sample_projects_synthetic.csv
443,TA10588,Coimbatore Constituency,Coimbatore,Tamil Nadu,750000,750000.0,325657.34,sanctioned,365,2023-06-11,10-06-2024,,Jal Nigam,electricity,,synthetic,sample_projects_synthetic.csv
444,TA09117,Coimbatore Constituency,Coimbatore,Tamil Nadu,750000,375000.0,352055.65,ongoing,730,10-06-2023,2025-06-09,,Jal Nigam,road,63.4,synthetic,sample_projects_synthetic.csv
445,MA09583,Pune Constituency,Pune,Maharashtra,200000,200000.0,162434.21, ongoing ,365,2023-09-06,2024-09-05,,Rural Dev Dept,road,83.7,synthetic,sample_projects_synthetic.csv
446,KA10531,Bengaluru Urban Constituency,,Karnataka,200000,100000.0,92950.89,ONGOING,90,2024-10-09,07-01-2025,,Jal Nigam,electricity,62.6,synthetic,sample_projects_synthetic.csv
447,KE09994,Kozhikode Constituency,Kozhikode,Kerala,200000,200000.0,116723.98,STALLED,180,2023-10-26,23-04-2024,,PWD,drinking water,83.1,synthetic,sample_projects_synthetic.csv
448,AN10728,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,1000000,500000.0,320433.35,completed,545,24-09-2023,2025-03-22,2025-03-17,Jal Nigam,sanitation,100.0,synthetic,sample_projects_synthetic.csv
449,KE09513,Ernakulam Constituency,Ernakulam,Kerala,300000,300000.0,294462.93,stalled,365,2024-04-18,2025-04-18,,Zilla Parishad,electricity,56.1,synthetic,sample_projects_synthetic.csv
450,UT10206,Varanasi Constituency,Varanasi,Uttar Pradesh,1500000,750000.0,509206.05, sanctioned ,90,15-08-2024,2024-11-13,,PWD,drinking water,,synthetic,sample_projects_synthetic.csv
451,MA10761,Nagpur Constituency,Nagpur,Maharashtra,300000,,119700.0,stalled,545,01-08-2024,2026-01-28,,Rural Dev Dept,sanitation,44.6,synthetic,sample_projects_synthetic.csv
452,BI10768,Gaya Constituency, Gaya,Bihar,750000,750000.0,555000.0,ongoing,545,2024-09-18,17-03-2026,,Zilla Parishad,road,59.0,synthetic,sample_projects_synthetic.csv
453,TA10622,Chennai Constituency,Chennai,Tamil Nadu,500000,0.0,0.0,recommended,270,2024-08-04,01-05-2025,,Zilla Parishad,school,,synthetic,sample_projects_synthetic.csv
454,AN10445,Guntur Constituency,Guntur,Andhra Pradesh,1000000,1000000.0,479204.33,completed,180,2023-10-23,2024-04-20,2024-05-09,Zilla Parishad,sanitation,100.0,synthetic,sample_projects_synthetic.csv
455,KA10489,Bengaluru Urban Constituency,Bengaluru Urban,Karnataka,1500000,750000.0,681400.14,sanctioned,270,2024-03-22,2024-12-17,,PWD,sanitation,,synthetic,sample_projects_synthetic.csv
456,WE10236,Kolkata Constituency,Kolkata,West Bengal,1000000,0.0,0.0,recommended,730,2024-03-06,2026-03-06,,Zilla Parishad,electricity,,synthetic,sample_projects_synthetic.csv
457,BI10700,Muzaffarpur Constituency,Muzaffarpur,Bihar,1000000,0.0,0.0,recommended,365,2023-09-11,10-09-2024,,PWD,irrigation,,synthetic,sample_projects_synthetic.csv
458,KA09093,Mysuru Constituency,Mysuru,Karnataka,1500000,1500000.0,767966.49,ongoing,90,2023-07-19,2023-10-17,,Rural Dev Dept,electricity,49.1,synthetic,sample_projects_synthetic.csv
459,UT09605,Varanasi Constituency,Varanasi,Uttar Pradesh,1000000,500000.0,415000.0, ongoing ,270,29-12-2023,2024-09-24,,Rural Dev Dept,irrigation,18.6,synthetic,sample_projects_synthetic.csv
460,TA09408,Madurai Constituency,Madurai,Tamil Nadu,1000000,500000.0,356211.48, sanctioned ,180,04-05-2024,2024-10-31,,Jal Nigam,drinking water,,synthetic,sample_projects_synthetic.csv
461,UT09157,Varanasi Constituency,Varanasi,Uttar Pradesh,2000000,2000000.0,1240000.0,stalled,90,2024-03-10,2024-06-08,,Rural Dev Dept,sanitation,22.1,synthetic,sample_projects_synthetic.csv
462,BI10067,Patna Constituency,Patna,Bihar,300000,0.0,0.0,recommended,270,2023-04-29,2024-01-24,,PWD,electricity,,synthetic,sample_projects_synthetic.csv
463,KE10704,Ernakulam Constituency,Ernakulam,Kerala,300000,300000.0,161963.22, sanctioned ,545,2024-03-16,12-09-2025,,Zilla Parishad,school,,synthetic,sample_projects_synthetic.csv
464,UT10715,Varanasi Constituency,Varanasi,Uttar Pradesh,1500000,1500000.0,1124686.36, completed ,730,01-09-2023,2025-08-31,2025-10-30,Jal Nigam,drinking water,100.0,synthetic,sample_projects_synthetic.csv
465,KE10637,Ernakulam Constituency,Ernakulam,Kerala,750000,0.0,0.0,RECOMMENDED,90,03-10-2024,2025-01-01,,Zilla Parishad,road,,synthetic,sample_projects_synthetic.csv
466,KA09206,Bengaluru Urban Constituency,Bengaluru Urban,Karnataka,1500000,1500000.0,749063.67, ongoing ,90,2024-04-27,2024-07-26,,PWD,drinking water,84.8,synthetic,sample_projects_synthetic.csv
467,BI10497,Patna Constituency,Patna,Bihar,300000,300000.0,165733.51,completed,545,2024-05-28,2025-11-24,2026-01-08,Jal Nigam,sanitation,100.0,synthetic,sample_projects_synthetic.csv
468,KA10117,Belagavi Constituency,Belagavi,Karnataka,750000,0.0,0.0,recommended,730,2023-07-20,2025-07-19,,Zilla Parishad,school,,synthetic,sample_projects_synthetic.csv
469,WE10310,Kolkata Constituency,Kolkata,West Bengal,1000000,500000.0,440000.0,sanctioned,90,2023-03-04,02-06-2023,,Rural Dev Dept,school,,synthetic,sample_projects_synthetic.csv
470,RA09937,Jaipur Constituency,Jaipur,Rajasthan,750000,375000.0,258942.48, sanctioned ,545,2024-09-23,22-03-2026,,Rural Dev Dept,community hall,,synthetic,sample_projects_synthetic.csv
471,RA10599,Jodhpur Constituency,Jodhpur,Rajasthan,200000,200000.0,123594.01,COMPLETED,365,31-01-2023,31-01-2024,23-07-2024,Rural Dev Dept,road,100.0,synthetic,sample_projects_synthetic.csv
472,WE09756,Kolkata Constituency,Kolkata,West Bengal,300000,150000.0,111974.8, completed ,270,2024-04-05,31-12-2024,2025-04-05,Jal Nigam,community hall,100.0,synthetic,sample_projects_synthetic.csv
473,TA09954,Chennai Constituency,Chennai,Tamil Nadu,1500000,750000.0,568400.67, sanctioned ,730,2023-07-21,2025-07-20,,Rural Dev Dept,drinking water,,synthetic,sample_projects_synthetic.csv
474,WE09264,Kolkata Constituency,Kolkata,West Bengal,1000000,500000.0,406084.26,ongoing,545,2024-07-02,2025-12-29,,Zilla Parishad,drinking water,50.8,synthetic,sample_projects_synthetic.csv
475,AN09859,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,200000,100000.0,97220.11,ONGOING,90,2024-05-27,2024-08-25,,Zilla Parishad,sanitation,91.4,synthetic,sample_projects_synthetic.csv
476,TA10703,Madurai Constituency,Madurai,Tamil Nadu,750000,750000.0,610530.82,stalled,365,2023-08-29,2024-08-28,,Jal Nigam,community hall,37.9,synthetic,sample_projects_synthetic.csv
477,MA10689,Pune Constituency,Pune,Maharashtra,200000,200000.0,118000.0, ongoing ,730,27-11-2023,2025-11-26,,Rural Dev Dept,sanitation,84.5,synthetic,sample_projects_synthetic.csv
478,MA10120,Nagpur Constituency, Nagpur,Maharashtra,2000000,0.0,0.0,recommended,90,17-08-2024,2024-11-15,,Rural Dev Dept,electricity,,synthetic,sample_projects_synthetic.csv
479,TA09612,Coimbatore Constituency,Coimbatore,Tamil Nadu,200000,100000.0,98534.56,completed,270,05-06-2024,2025-03-02,10-09-2025,Jal Nigam,community hall,100.0,synthetic,sample_projects_synthetic.csv
480,TA10068,Coimbatore Constituency,Coimbatore,Tamil Nadu,1500000,1500000.0,1217839.84, completed ,270,2024-10-18,2025-07-15,05-01-2026,Zilla Parishad,community hall,100.0,synthetic,sample_projects_synthetic.csv
481,UT10080,Varanasi Constituency,Varanasi,Uttar Pradesh,750000,750000.0,453429.7,sanctioned,730,2023-05-25,2025-05-24,,PWD,electricity,,synthetic,sample_projects_synthetic.csv
482,AN09436,Guntur Constituency, Guntur,Andhra Pradesh,1000000,1000000.0,608421.19,ongoing,270,2023-03-18,2023-12-13,,Rural Dev Dept,school,93.9,synthetic,sample_projects_synthetic.csv
483,KA10202,Belagavi Constituency,Belagavi,Karnataka,1000000,1000000.0,906030.62,stalled,730,2023-12-07,06-12-2025,,Jal Nigam,school,93.6,synthetic,sample_projects_synthetic.csv
484,KA10369,Mysuru Constituency,Mysuru,Karnataka,200000,200000.0,149227.87,stalled,365,2023-07-07,2024-07-06,,PWD,community hall,18.3,synthetic,sample_projects_synthetic.csv
485,TA09775,Coimbatore Constituency, Coimbatore,Tamil Nadu,1000000,0.0,0.0,recommended,730,2024-03-30,2026-03-30,,Zilla Parishad,community hall,,synthetic,sample_projects_synthetic.csv
486,KA10116,Bengaluru Urban Constituency,Bengaluru Urban,Karnataka,750000,750000.0,630124.65,sanctioned,730,2024-11-18,2026-11-18,,Zilla Parishad,community hall,,synthetic,sample_projects_synthetic.csv
487,BI09186,Muzaffarpur Constituency, Muzaffarpur,Bihar,200000,200000.0,131386.55,SANCTIONED,90,2024-01-24,2024-04-23,,Zilla Parishad,irrigation,,synthetic,sample_projects_synthetic.csv
488,WE09351,Howrah Constituency,Howrah,West Bengal,1500000,750000.0,404355.73,sanctioned,270,01-02-2023,2023-10-29,,Zilla Parishad,school,,synthetic,sample_projects_synthetic.csv
489,BI10386,Gaya Constituency,Gaya,Bihar,2000000,0.0,0.0, recommended ,730,05-07-2023,2025-07-04,,Jal Nigam,drinking water,,synthetic,sample_projects_synthetic.csv
490,AN09255,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,1500000,1500000.0,881835.25,stalled,365,2024-09-09,2025-09-09,,Zilla Parishad,school,76.4,synthetic,sample_projects_synthetic.csv
491,UT10198,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,300000,0.0,0.0,RECOMMENDED,270,04-11-2024,2025-08-01,,Jal Nigam,drinking water,,synthetic,sample_projects_synthetic.csv
492,MA09850,Pune Constituency,Pune,Maharashtra,1500000,750000.0,674108.6,completed,545,2023-12-01,29-05-2025,2025-12-07,Rural Dev Dept,irrigation,100.0,synthetic,sample_projects_synthetic.csv
493,UT10607,Lucknow Constituency, Lucknow,Uttar Pradesh,200000,100000.0,68110.1,sanctioned,180,2024-05-16,2024-11-12,,Jal Nigam,drinking water,,synthetic,sample_projects_synthetic.csv
494,AN10684,Krishna Constituency,Krishna,Andhra Pradesh,750000,750000.0,671387.77,sanctioned,365,2024-02-12,2025-02-11,,PWD,drinking water,,synthetic,sample_projects_synthetic.csv
495,TA09823,Madurai Constituency,Madurai,Tamil Nadu,1500000,1500000.0,1233775.1,STALLED,730,2023-12-16,15-12-2025,,Jal Nigam,sanitation,90.3,synthetic,sample_projects_synthetic.csv
496,MA09703,Nagpur Constituency,Nagpur,Maharashtra,300000,300000.0,173616.92,completed,545,01-03-2024,2025-08-28,2025-09-16,Zilla Parishad,irrigation,100.0,synthetic,sample_projects_synthetic.csv
497,TA09870,Coimbatore Constituency,Coimbatore,Tamil Nadu,300000,0.0,0.0,recommended,545,28-08-2024,2026-02-24,,Jal Nigam,road,,synthetic,sample_projects_synthetic.csv
498,BI10568,Gaya Constituency,Gaya,Bihar,500000,500000.0,485832.61, ongoing ,270,21-03-2023,2023-12-16,,Zilla Parishad,drinking water,61.1,synthetic,sample_projects_synthetic.csv
499,KA10760,Belagavi Constituency,Belagavi,Karnataka,750000,750000.0,580833.41,completed,545,2024-02-23,2025-08-21,25-08-2025,Jal Nigam,sanitation,100.0,synthetic,sample_projects_synthetic.csv
500,AN10685,Krishna Constituency,Krishna,Andhra Pradesh,1500000,1500000.0,877507.12,completed,365,2023-05-06,2024-05-05,27-05-2024,Jal Nigam,road,100.0,synthetic,sample_projects_synthetic.csv
501,KE09510,Ernakulam Constituency,Ernakulam,Kerala,300000,150000.0,84697.66, sanctioned ,365,2023-10-18,17-10-2024,,Jal Nigam,community hall,,synthetic,sample_projects_synthetic.csv
502,BI09673,Gaya Constituency,Gaya,Bihar,1000000,,308000.0,ongoing,180,2023-09-28,26-03-2024,,Jal Nigam,drinking water,39.5,synthetic,sample_projects_synthetic.csv
503,WE10554,Kolkata Constituency,Kolkata,West Bengal,1000000,1000000.0,610000.0,ongoing,270,2024-09-07,2025-06-04,,Rural Dev Dept,school,12.0,synthetic,sample_projects_synthetic.csv
504,RA09833,Jaipur Constituency,Jaipur,Rajasthan,200000,200000.0,156000.0,completed,90,2024-10-06,2025-01-04,27-03-2025,Rural Dev Dept,community hall,100.0,synthetic,sample_projects_synthetic.csv
505,UT09035,Lucknow Constituency,Lucknow,Uttar Pradesh,1000000,1000000.0,597501.94, completed ,365,2024-02-14,2025-02-13,2025-01-19,Zilla Parishad,sanitation,100.0,synthetic,sample_projects_synthetic.csv
506,MA09661,Nagpur Constituency,Nagpur,Maharashtra,1500000,1500000.0,1044129.59,stalled,90,04-06-2024,02-09-2024,,PWD,drinking water,90.2,synthetic,sample_projects_synthetic.csv
507,KA10048,Bengaluru Urban Constituency,Bengaluru Urban,Karnataka,750000,750000.0,597439.2,stalled,180,2023-12-26,2024-06-23,,Rural Dev Dept,electricity,68.2,synthetic,sample_projects_synthetic.csv
508,BI09246,Muzaffarpur Constituency,Muzaffarpur,Bihar,200000,100000.0,36000.0,sanctioned,90,2023-03-07,2023-06-05,,PWD,community hall,,synthetic,sample_projects_synthetic.csv
509,UT09899,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,1500000,0.0,0.0,RECOMMENDED,180,2024-01-10,2024-07-08,,Zilla Parishad,drinking water,,synthetic,sample_projects_synthetic.csv
510,BI10411,Muzaffarpur Constituency,Muzaffarpur,Bihar,1000000,0.0,0.0,recommended,270,2024-07-10,2025-04-06,,PWD,irrigation,,synthetic,sample_projects_synthetic.csv
511,UT10435,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,500000,0.0,0.0,recommended,90,2024-11-19,17-02-2025,,Rural Dev Dept,road,,synthetic,sample_projects_synthetic.csv
512,KA10574,Belagavi Constituency,Belagavi,Karnataka,1500000,0.0,0.0,recommended,270,28-03-2024,2024-12-23,,Zilla Parishad,irrigation,,synthetic,sample_projects_synthetic.csv
513,TA09987,Coimbatore Constituency,Coimbatore,Tamil Nadu,500000,500000.0,469235.92, sanctioned ,730,2024-05-27,2026-05-27,,PWD,community hall,,synthetic,sample_projects_synthetic.csv
514,MA09070,Pune Constituency,Pune,Maharashtra,1000000,1000000.0,418644.46,COMPLETED,180,21-03-2024,2024-09-17,2024-12-27,PWD,sanitation,100.0,synthetic,sample_projects_synthetic.csv
515,WE09135,Howrah Constituency,Howrah,West Bengal,2000000,2000000.0,1872668.98,completed,270,2023-04-09,2024-01-04,20-03-2024,PWD,irrigation,100.0,synthetic,sample_projects_synthetic.csv
516,BI09102,Gaya Constituency,Gaya,Bihar,2000000,2000000.0,1744094.64,stalled,365,2023-01-21,2024-01-21,,Zilla Parishad,drinking water,61.3,synthetic,sample_projects_synthetic.csv
517,TA10731,Chennai Constituency,Chennai,Tamil Nadu,300000,150000.0,95695.16,completed,730,23-07-2024,2026-07-23,18-08-2026,Rural Dev Dept,drinking water,100.0,synthetic,sample_projects_synthetic.csv
518,UT09234,Lucknow Constituency,Lucknow,Uttar Pradesh,200000,200000.0,164491.51,ongoing,90,26-06-2024,2024-09-24,,Jal Nigam,irrigation,40.5,synthetic,sample_projects_synthetic.csv
519,KE09335,Ernakulam Constituency,Ernakulam,Kerala,2000000,0.0,0.0,RECOMMENDED,90,10-10-2024,2025-01-08,,Rural Dev Dept,drinking water,,synthetic,sample_projects_synthetic.csv
520,MA09232,Pune Constituency,Pune,Maharashtra,300000,150000.0,71125.24,STALLED,545,2023-05-28,2024-11-23,,Rural Dev Dept,sanitation,27.3,synthetic,sample_projects_synthetic.csv
521,KE10242,Ernakulam Constituency, Ernakulam,Kerala,750000,375000.0,138750.0,stalled,90,06-12-2023,2024-03-05,,Jal Nigam,school,14.8,synthetic,sample_projects_synthetic.csv
522,RA09130,Jodhpur Constituency,Jodhpur,Rajasthan,1000000,1000000.0,540000.0,ongoing,730,17-02-2023,2025-02-16,,PWD,electricity,70.5,synthetic,sample_projects_synthetic.csv
523,MA10403,Pune Constituency,Pune,Maharashtra,200000,,121223.99,completed,545,06-11-2024,2026-05-05,2026-07-10,Jal Nigam,drinking water,100.0,synthetic,sample_projects_synthetic.csv
524,KA09470,Bengaluru Urban Constituency,Bengaluru Urban,Karnataka,300000,300000.0,260019.3,ONGOING,730,01-07-2023,2025-06-30,,Jal Nigam,community hall,52.1,synthetic,sample_projects_synthetic.csv
525,MA09926,Pune Constituency,Pune,Maharashtra,200000,100000.0,90614.39,ongoing,90,19-10-2023,17-01-2024,,Rural Dev Dept,drinking water,73.7,synthetic,sample_projects_synthetic.csv
526,KA09040,Belagavi Constituency,Belagavi,Karnataka,200000,100000.0,90191.04,completed,90,2024-05-07,2024-08-05,2025-01-29,PWD,irrigation,100.0,synthetic,sample_projects_synthetic.csv
527,AN10476,Guntur Constituency, Guntur,Andhra Pradesh,500000,500000.0,347872.17,sanctioned,90,19-03-2024,2024-06-17,,Zilla Parishad,school,,synthetic,sample_projects_synthetic.csv
528,WE10243,Howrah Constituency,Howrah,West Bengal,500000,250000.0,110949.96,stalled,730,2023-08-30,2025-08-29,,Jal Nigam,drinking water,13.7,synthetic,sample_projects_synthetic.csv
529,UT10470,Lucknow Constituency, Lucknow,Uttar Pradesh,300000,150000.0,117264.27,completed,365,2024-07-26,26-07-2025,2025-10-18,Zilla Parishad,community hall,100.0,synthetic,sample_projects_synthetic.csv
530,KA10004,Bengaluru Urban Constituency,Bengaluru Urban,Karnataka,300000,300000.0,240000.0,stalled,545,22-07-2023,2025-01-17,,Jal Nigam,community hall,10.2,synthetic,sample_projects_synthetic.csv
531,TA09863,Chennai Constituency,Chennai,Tamil Nadu,750000,375000.0,270101.17, completed ,90,09-03-2023,2023-06-07,13-06-2023,Zilla Parishad,drinking water,100.0,synthetic,sample_projects_synthetic.csv
532,AN09640,Krishna Constituency,Krishna,Andhra Pradesh,1000000,1000000.0,920132.81,stalled,365,2023-01-19,19-01-2024,,Jal Nigam,electricity,10.1,synthetic,sample_projects_synthetic.csv
533,RA10764,Jodhpur Constituency,Jodhpur,Rajasthan,750000,375000.0,166341.17, completed ,180,2024-07-09,05-01-2025,2025-06-26,Zilla Parishad,road,100.0,synthetic,sample_projects_synthetic.csv
534,TA10555,Chennai Constituency,Chennai,Tamil Nadu,1000000,1000000.0,380000.0,completed,90,31-08-2024,2024-11-29,13-11-2024,Rural Dev Dept,drinking water,100.0,synthetic,sample_projects_synthetic.csv
535,WE10571,Howrah Constituency,Howrah,West Bengal,750000,750000.0,580049.28,sanctioned,365,22-06-2023,21-06-2024,,Rural Dev Dept,drinking water,,synthetic,sample_projects_synthetic.csv
536,RA10090,Jodhpur Constituency,Jodhpur,Rajasthan,500000,0.0,0.0,RECOMMENDED,730,2024-06-10,2026-06-10,,Zilla Parishad,electricity,,synthetic,sample_projects_synthetic.csv
537,BI10639,Muzaffarpur Constituency,Muzaffarpur,Bihar,300000,150000.0,133500.0,sanctioned,270,2023-01-21,2023-10-18,,Zilla Parishad,sanitation,,synthetic,sample_projects_synthetic.csv
538,BI09224,Patna Constituency,Patna,Bihar,300000,150000.0,137307.92,ongoing,730,2023-12-14,13-12-2025,,Jal Nigam,sanitation,62.9,synthetic,sample_projects_synthetic.csv
539,KA10759,Belagavi Constituency,Belagavi,Karnataka,1000000,500000.0,416202.14,stalled,180,2024-02-14,2024-08-12,,Jal Nigam,electricity,13.0,synthetic,sample_projects_synthetic.csv
540,WE10303,Kolkata Constituency,Kolkata,West Bengal,2000000,0.0,0.0,recommended,365,21-08-2023,2024-08-20,,Jal Nigam,electricity,,synthetic,sample_projects_synthetic.csv
541,RA09302,Jaipur Constituency,Jaipur,Rajasthan,2000000,2000000.0,1826778.18,completed,90,2024-04-25,2024-07-24,2024-12-06,Rural Dev Dept,road,100.0,synthetic,sample_projects_synthetic.csv
542,KA10659,Belagavi Constituency,Belagavi,Karnataka,750000,750000.0,743201.4,completed,90,2023-04-16,2023-07-15,2023-11-22,PWD,road,100.0,synthetic,sample_projects_synthetic.csv
