expenditure_id,project_id,transaction_ref,amount,date,expenditure_type,status,source
1178,PRJ-2026-0942,TXN-310112,13333133.94,2024-05-31,CIVIL_WORK,CLEARED,PFMS_MOCK
1179,PRJ-2026-0942,TXN-149475,13333133.94,2024-06-30,CIVIL_WORK,CLEARED,PFMS_MOCK
1180,PRJ-2026-0943,TXN-881062,17198027.19,2024-03-04,CIVIL_WORK,CLEARED,PFMS_MOCK
1181,PRJ-2026-0943,TXN-877833,17198027.19,2024-04-03,CIVIL_WORK,CLEARED,PFMS_MOCK
1182,PRJ-2026-0948,TXN-147672,10225254.22,2024-05-29,CIVIL_WORK,CLEARED,PFMS_MOCK
1183,PRJ-2026-0948,TXN-404940,10225254.22,2024-06-28,CIVIL_WORK,CLEARED,PFMS_MOCK
1184,PRJ-2026-0948,TXN-998507,10225254.22,2024-07-28,CIVIL_WORK,CLEARED,PFMS_MOCK
1185,PRJ-2026-0949,TXN-169440,12917218.63,2024-04-05,CIVIL_WORK,CLEARED,PFMS_MOCK
1186,PRJ-2026-0949,TXN-289425,12917218.63,2024-05-05,CIVIL_WORK,CLEARED,PFMS_MOCK
1187,PRJ-2026-0949,TXN-562260,12917218.63,2024-06-04,CIVIL_WORK,CLEARED,PFMS_MOCK
1188,PRJ-2026-0950,TXN-368477,8854102.55,2024-04-15,CIVIL_WORK,CLEARED,PFMS_MOCK
1189,PRJ-2026-0950,TXN-338133,8854102.55,2024-05-15,CIVIL_WORK,CLEARED,PFMS_MOCK
1190,PRJ-2026-0950,TXN-222413,8854102.55,2024-06-14,CIVIL_WORK,CLEARED,PFMS_MOCK
1191,PRJ-2026-0952,TXN-314859,24538211.39,2024-05-08,CIVIL_WORK,CLEARED,PFMS_MOCK
1192,PRJ-2026-0952,TXN-990980,24538211.39,2024-06-07,CIVIL_WORK,CLEARED,PFMS_MOCK
1193,PRJ-2026-0953,TXN-155116,13595511.95,2024-04-20,CIVIL_WORK,CLEARED,PFMS_MOCK
1194,PRJ-2026-0953,TXN-948030,13595511.95,2024-05-20,CIVIL_WORK,CLEARED,PFMS_MOCK
1195,PRJ-2026-0954,TXN-861343,11196763.46,2024-04-09,CIVIL_WORK,CLEARED,PFMS_MOCK
1196,PRJ-2026-0954,TXN-506022,11196763.46,2024-05-09,CIVIL_WORK,CLEARED,PFMS_MOCK
1197,PRJ-2026-0954,TXN-312189,11196763.46,2024-06-08,CIVIL_WORK,CLEARED,PFMS_MOCK
1198,PRJ-2026-0955,TXN-240200,14287935.49,2024-05-30,CIVIL_WORK,CLEARED,PFMS_MOCK
1199,PRJ-2026-0955,TXN-824501,14287935.49,2024-06-29,CIVIL_WORK,CLEARED,PFMS_MOCK
1200,PRJ-2026-0957,TXN-996450,18790445.92,2024-03-10,CIVIL_WORK,CLEARED,PFMS_MOCK
1201,PRJ-2026-0959,TXN-515135,2187702.23,2024-06-09,CIVIL_WORK,CLEARED,PFMS_MOCK
1202,PRJ-2026-0959,TXN-510142,2187702.23,2024-07-09,CIVIL_WORK,CLEARED,PFMS_MOCK
1203,PRJ-2026-0959,TXN-691955,2187702.23,2024-08-08,CIVIL_WORK,CLEARED,PFMS_MOCK
1204,PRJ-2026-0960,TXN-352165,33923835.54,2024-05-13,CIVIL_WORK,CLEARED,PFMS_MOCK
1205,PRJ-2026-0960,TXN-788119,33923835.54,2024-06-12,CIVIL_WORK,CLEARED,PFMS_MOCK
1206,PRJ-2026-0960,TXN-632916,33923835.54,2024-07-12,CIVIL_WORK,CLEARED,PFMS_MOCK
1207,PRJ-2026-0963,TXN-726567,10525526.59,2024-05-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1208,PRJ-2026-0963,TXN-320225,10525526.59,2024-06-22,CIVIL_WORK,CLEARED,PFMS_MOCK
1209,PRJ-2026-0963,TXN-233448,10525526.59,2024-07-22,CIVIL_WORK,CLEARED,PFMS_MOCK
1210,PRJ-2026-0964,TXN-124068,3737720.75,2024-03-08,CIVIL_WORK,CLEARED,PFMS_MOCK
1211,PRJ-2026-0964,TXN-377995,3737720.75,2024-04-07,CIVIL_WORK,CLEARED,PFMS_MOCK
1212,PRJ-2026-0964,TXN-280656,3737720.75,2024-05-07,CIVIL_WORK,CLEARED,PFMS_MOCK
1213,PRJ-2026-0966,TXN-427125,32120258.08,2024-04-16,CIVIL_WORK,CLEARED,PFMS_MOCK
1214,PRJ-2026-0966,TXN-380320,32120258.08,2024-05-16,CIVIL_WORK,CLEARED,PFMS_MOCK
1215,PRJ-2026-0968,TXN-242895,15135241.95,2024-04-29,CIVIL_WORK,CLEARED,PFMS_MOCK
1216,PRJ-2026-0969,TXN-446341,21127349.38,2024-04-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1217,PRJ-2026-0969,TXN-957552,21127349.38,2024-05-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1218,PRJ-2026-0970,TXN-447872,26462823.31,2024-05-28,CIVIL_WORK,CLEARED,PFMS_MOCK
1219,PRJ-2026-0977,TXN-831273,43491252.12,2024-05-15,CIVIL_WORK,CLEARED,PFMS_MOCK
1220,PRJ-2026-0978,TXN-392852,2655188.12,2024-05-15,CIVIL_WORK,CLEARED,PFMS_MOCK
1221,PRJ-2026-0978,TXN-408396,2655188.12,2024-06-14,CIVIL_WORK,CLEARED,PFMS_MOCK
1222,PRJ-2026-0978,TXN-116530,2655188.12,2024-07-14,CIVIL_WORK,CLEARED,PFMS_MOCK
1223,PRJ-2026-0980,TXN-181563,10326022.63,2024-03-17,CIVIL_WORK,CLEARED,PFMS_MOCK
1224,PRJ-2026-0980,TXN-259548,10326022.63,2024-04-16,CIVIL_WORK,CLEARED,PFMS_MOCK
1225,PRJ-2026-0982,TXN-747683,99792974.04,2024-04-20,CIVIL_WORK,CLEARED,PFMS_MOCK
1226,PRJ-2026-0983,TXN-727432,26697532.49,2024-05-30,CIVIL_WORK,CLEARED,PFMS_MOCK
1227,PRJ-2026-0983,TXN-505472,26697532.49,2024-06-29,CIVIL_WORK,CLEARED,PFMS_MOCK
1228,PRJ-2026-0983,TXN-770847,26697532.49,2024-07-29,CIVIL_WORK,CLEARED,PFMS_MOCK
1229,PRJ-2026-0986,TXN-118883,14385717.04,2024-05-16,CIVIL_WORK,CLEARED,PFMS_MOCK
1230,PRJ-2026-0986,TXN-217179,14385717.04,2024-06-15,CIVIL_WORK,CLEARED,PFMS_MOCK
1231,PRJ-2026-0994,TXN-119560,19523700.8,2024-03-16,CIVIL_WORK,CLEARED,PFMS_MOCK
1232,PRJ-2026-0994,TXN-498228,19523700.8,2024-04-15,CIVIL_WORK,CLEARED,PFMS_MOCK
1233,PRJ-2026-0997,TXN-172532,35906664.66,2024-04-03,CIVIL_WORK,CLEARED,PFMS_MOCK
1234,PRJ-2026-0998,TXN-348364,37593335.34,2024-05-13,CIVIL_WORK,CLEARED,PFMS_MOCK
1235,PRJ-2026-0998,TXN-211226,37593335.34,2024-06-12,CIVIL_WORK,CLEARED,PFMS_MOCK
1236,PRJ-2026-0999,TXN-956716,46099271.82,2024-04-20,CIVIL_WORK,CLEARED,PFMS_MOCK
1237,PRJ-2026-1002,TXN-789439,7692959.37,2024-05-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1238,PRJ-2026-1002,TXN-654178,7692959.37,2024-06-05,CIVIL_WORK,CLEARED,PFMS_MOCK
1239,PRJ-2026-1003,TXN-633069,24574668.62,2024-03-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1240,PRJ-2026-1003,TXN-808942,24574668.62,2024-04-22,CIVIL_WORK,CLEARED,PFMS_MOCK
1241,PRJ-2026-1003,TXN-391233,24574668.62,2024-05-22,CIVIL_WORK,CLEARED,PFMS_MOCK
1242,PRJ-2026-1008,TXN-420064,18876830.8,2024-03-15,CIVIL_WORK,CLEARED,PFMS_MOCK
1243,PRJ-2026-1009,TXN-700723,21109725.77,2024-04-01,CIVIL_WORK,CLEARED,PFMS_MOCK
1244,PRJ-2026-1010,TXN-955612,17074580.05,2024-05-28,CIVIL_WORK,CLEARED,PFMS_MOCK
1245,PRJ-2026-1012,TXN-142952,24103360.69,2024-04-16,CIVIL_WORK,CLEARED,PFMS_MOCK
1246,PRJ-2026-1013,TXN-362968,15614403.48,2024-05-31,CIVIL_WORK,CLEARED,PFMS_MOCK
1247,PRJ-2026-1013,TXN-378813,15614403.48,2024-06-30,CIVIL_WORK,CLEARED,PFMS_MOCK
1248,PRJ-2026-1013,TXN-715944,15614403.48,2024-07-30,CIVIL_WORK,CLEARED,PFMS_MOCK
1249,PRJ-2026-1014,TXN-956268,25625747.44,2024-03-19,CIVIL_WORK,CLEARED,PFMS_MOCK
1250,PRJ-2026-1016,TXN-544652,18743556.62,2024-03-25,CIVIL_WORK,CLEARED,PFMS_MOCK
1251,PRJ-2026-1016,TXN-181236,18743556.62,2024-04-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1252,PRJ-2026-1016,TXN-196518,18743556.62,2024-05-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1253,PRJ-2026-1017,TXN-837972,102266756.85,2024-05-20,CIVIL_WORK,CLEARED,PFMS_MOCK
1254,PRJ-2026-1018,TXN-925970,11947679.21,2024-03-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1255,PRJ-2026-1018,TXN-628038,11947679.21,2024-04-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1256,PRJ-2026-1019,TXN-243431,26525725.16,2024-05-08,CIVIL_WORK,CLEARED,PFMS_MOCK
1257,PRJ-2026-1019,TXN-426864,26525725.16,2024-06-07,CIVIL_WORK,CLEARED,PFMS_MOCK
1258,PRJ-2026-1020,TXN-244411,46974274.84,2024-05-21,CIVIL_WORK,CLEARED,PFMS_MOCK
1259,PRJ-2026-1020,TXN-208670,46974274.84,2024-06-20,CIVIL_WORK,CLEARED,PFMS_MOCK
1260,PRJ-2026-1021,TXN-650061,33884787.7,2024-04-16,CIVIL_WORK,CLEARED,PFMS_MOCK
1261,PRJ-2026-1021,TXN-884240,33884787.7,2024-05-16,CIVIL_WORK,CLEARED,PFMS_MOCK
1262,PRJ-2026-1021,TXN-209337,33884787.7,2024-06-15,CIVIL_WORK,CLEARED,PFMS_MOCK
1263,PRJ-2026-1022,TXN-889558,44950471.19,2024-06-01,CIVIL_WORK,CLEARED,PFMS_MOCK
1264,PRJ-2026-1022,TXN-607430,44950471.19,2024-07-01,CIVIL_WORK,CLEARED,PFMS_MOCK
1265,PRJ-2026-1024,TXN-801664,21553733.09,2024-03-12,CIVIL_WORK,CLEARED,PFMS_MOCK
1266,PRJ-2026-1024,TXN-226774,21553733.09,2024-04-11,CIVIL_WORK,CLEARED,PFMS_MOCK
1267,PRJ-2026-1024,TXN-837888,21553733.09,2024-05-11,CIVIL_WORK,CLEARED,PFMS_MOCK
1268,PRJ-2026-1027,TXN-307590,14871390.04,2024-06-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1269,PRJ-2026-1027,TXN-345666,14871390.04,2024-07-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1270,PRJ-2026-1030,TXN-371112,51370397.13,2024-03-21,CIVIL_WORK,CLEARED,PFMS_MOCK
1271,PRJ-2026-1030,TXN-157744,51370397.13,2024-04-20,CIVIL_WORK,CLEARED,PFMS_MOCK
1272,PRJ-2026-1031,TXN-491591,10683867.87,2024-05-03,CIVIL_WORK,CLEARED,PFMS_MOCK
1273,PRJ-2026-1031,TXN-221435,10683867.87,2024-06-02,CIVIL_WORK,CLEARED,PFMS_MOCK
1274,PRJ-2026-1031,TXN-934146,10683867.87,2024-07-02,CIVIL_WORK,CLEARED,PFMS_MOCK
1275,PRJ-2026-1032,TXN-169147,82267219.15,2024-04-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1276,PRJ-2026-1034,TXN-554002,16265076.18,2024-04-08,CIVIL_WORK,CLEARED,PFMS_MOCK
1277,PRJ-2026-1034,TXN-371039,16265076.18,2024-05-08,CIVIL_WORK,CLEARED,PFMS_MOCK
1278,PRJ-2026-1034,TXN-603473,16265076.18,2024-06-07,CIVIL_WORK,CLEARED,PFMS_MOCK
1279,PRJ-2026-1036,TXN-589245,3371890.62,2024-05-26,CIVIL_WORK,CLEARED,PFMS_MOCK
1280,PRJ-2026-1036,TXN-587722,3371890.62,2024-06-25,CIVIL_WORK,CLEARED,PFMS_MOCK
1281,PRJ-2026-1036,TXN-774274,3371890.62,2024-07-25,CIVIL_WORK,CLEARED,PFMS_MOCK
1282,PRJ-2026-1038,TXN-574895,46991567.49,2024-03-10,CIVIL_WORK,CLEARED,PFMS_MOCK
1283,PRJ-2026-1039,TXN-182785,9152596.02,2024-04-30,CIVIL_WORK,CLEARED,PFMS_MOCK
1284,PRJ-2026-1039,TXN-826311,9152596.02,2024-05-30,CIVIL_WORK,CLEARED,PFMS_MOCK
1285,PRJ-2026-1040,TXN-183386,49627191.58,2024-04-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1286,PRJ-2026-1040,TXN-575572,49627191.58,2024-05-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1287,PRJ-2026-1041,TXN-309538,36592470.66,2024-04-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1288,PRJ-2026-1041,TXN-562424,36592470.66,2024-05-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1289,PRJ-2026-1041,TXN-440809,36592470.66,2024-06-22,CIVIL_WORK,CLEARED,PFMS_MOCK
1290,PRJ-2026-1043,TXN-606701,2265052.88,2024-05-07,CIVIL_WORK,CLEARED,PFMS_MOCK
1291,PRJ-2026-1043,TXN-720779,2265052.88,2024-06-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1292,PRJ-2026-1043,TXN-174312,2265052.88,2024-07-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1293,PRJ-2026-1045,TXN-678058,12669816.59,2024-03-30,CIVIL_WORK,CLEARED,PFMS_MOCK
1294,PRJ-2026-1045,TXN-642030,12669816.59,2024-04-29,CIVIL_WORK,CLEARED,PFMS_MOCK
1295,PRJ-2026-1045,TXN-516440,12669816.59,2024-05-29,CIVIL_WORK,CLEARED,PFMS_MOCK
1296,PRJ-2026-1047,TXN-594792,15237179.52,2024-03-16,CIVIL_WORK,CLEARED,PFMS_MOCK
1297,PRJ-2026-1051,TXN-426870,52822067.05,2024-04-09,CIVIL_WORK,CLEARED,PFMS_MOCK
1298,PRJ-2026-1051,TXN-508822,52822067.05,2024-05-09,CIVIL_WORK,CLEARED,PFMS_MOCK
1299,PRJ-2026-1052,TXN-940892,16109141.65,2024-04-30,CIVIL_WORK,CLEARED,PFMS_MOCK
1300,PRJ-2026-1052,TXN-792641,16109141.65,2024-05-30,CIVIL_WORK,CLEARED,PFMS_MOCK
1301,PRJ-2026-1053,TXN-689230,11354575.43,2024-05-04,CIVIL_WORK,CLEARED,PFMS_MOCK
1302,PRJ-2026-1053,TXN-834107,11354575.43,2024-06-03,CIVIL_WORK,CLEARED,PFMS_MOCK
1303,PRJ-2026-1053,TXN-517009,11354575.43,2024-07-03,CIVIL_WORK,CLEARED,PFMS_MOCK
1304,PRJ-2026-1055,TXN-483522,12602064.47,2024-04-05,CIVIL_WORK,CLEARED,PFMS_MOCK
1305,PRJ-2026-1055,TXN-436251,12602064.47,2024-05-05,CIVIL_WORK,CLEARED,PFMS_MOCK
1306,PRJ-2026-1055,TXN-188693,12602064.47,2024-06-04,CIVIL_WORK,CLEARED,PFMS_MOCK
1307,PRJ-2026-1056,TXN-670983,30682860.45,2024-06-11,CIVIL_WORK,CLEARED,PFMS_MOCK
1308,PRJ-2026-1056,TXN-957945,30682860.45,2024-07-11,CIVIL_WORK,CLEARED,PFMS_MOCK
1309,PRJ-2026-1056,TXN-533258,30682860.45,2024-08-10,CIVIL_WORK,CLEARED,PFMS_MOCK
1310,PRJ-2026-1061,TXN-122688,10030618.76,2024-05-27,CIVIL_WORK,CLEARED,PFMS_MOCK
1311,PRJ-2026-1062,TXN-812278,9766986.07,2024-03-27,CIVIL_WORK,CLEARED,PFMS_MOCK
1312,PRJ-2026-1062,TXN-744068,9766986.07,2024-04-26,CIVIL_WORK,CLEARED,PFMS_MOCK
1313,PRJ-2026-1067,TXN-718196,7560931.59,2024-03-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1314,PRJ-2026-1067,TXN-300743,7560931.59,2024-04-22,CIVIL_WORK,CLEARED,PFMS_MOCK
1315,PRJ-2026-1067,TXN-924761,7560931.59,2024-05-22,CIVIL_WORK,CLEARED,PFMS_MOCK
1316,PRJ-2026-1068,TXN-616741,90847151.58,2024-04-12,CIVIL_WORK,CLEARED,PFMS_MOCK
1317,PRJ-2026-1070,TXN-171208,91518598.22,2024-06-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1318,PRJ-2026-1072,TXN-374993,12143634.18,2024-03-22,CIVIL_WORK,CLEARED,PFMS_MOCK
1319,PRJ-2026-1072,TXN-658158,12143634.18,2024-04-21,CIVIL_WORK,CLEARED,PFMS_MOCK
1320,PRJ-2026-1073,TXN-137052,14841216.69,2024-05-04,CIVIL_WORK,CLEARED,PFMS_MOCK
1321,PRJ-2026-1073,TXN-205005,14841216.69,2024-06-03,CIVIL_WORK,CLEARED,PFMS_MOCK
1322,PRJ-2026-1073,TXN-934916,14841216.69,2024-07-03,CIVIL_WORK,CLEARED,PFMS_MOCK
1323,PRJ-2026-1076,TXN-765765,41375924.52,2024-03-14,CIVIL_WORK,CLEARED,PFMS_MOCK
1324,PRJ-2026-1077,TXN-515604,4855621.78,2024-04-28,CIVIL_WORK,CLEARED,PFMS_MOCK
1325,PRJ-2026-1077,TXN-143624,4855621.78,2024-05-28,CIVIL_WORK,CLEARED,PFMS_MOCK
1326,PRJ-2026-1079,TXN-355422,26646063.45,2024-03-27,CIVIL_WORK,CLEARED,PFMS_MOCK
1327,PRJ-2026-1079,TXN-724573,26646063.45,2024-04-26,CIVIL_WORK,CLEARED,PFMS_MOCK
1328,PRJ-2026-1079,TXN-132916,26646063.45,2024-05-26,CIVIL_WORK,CLEARED,PFMS_MOCK
1329,PRJ-2026-1080,TXN-503769,32683531.57,2024-05-15,CIVIL_WORK,CLEARED,PFMS_MOCK
1330,PRJ-2026-1083,TXN-161312,71667893.42,2024-04-22,CIVIL_WORK,CLEARED,PFMS_MOCK
1331,PRJ-2026-1085,TXN-842229,5198921.17,2024-05-07,CIVIL_WORK,CLEARED,PFMS_MOCK
1332,PRJ-2026-1085,TXN-379549,5198921.17,2024-06-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1333,PRJ-2026-1085,TXN-992553,5198921.17,2024-07-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1334,PRJ-2026-1086,TXN-960996,31519665.47,2024-05-10,CIVIL_WORK,CLEARED,PFMS_MOCK
