project_id,project_title,description,mp_id,constituency_id,state_id,district_id,agency_id,category,sanctioned_amount,cost_estimate,released_amount,expenditure,project_status,sanction_date,start_date,expected_completion_date,actual_completion_date,progress_percentage,latitude,longitude,data_source
PRJ-2026-0396,Healthcare Work 397,Construction and development of healthcare facilities.,198,198,4,198,198,Healthcare,53236656.099999994,53236656.099999994,37265659.269999996,12059167.34,stalled,2024-02-10,2024-02-26,2025-02-09,,32.36,20.2281,75.9808,REAL_MPLADS
PRJ-2026-0397,Education Work 398,Construction and development of education facilities.,199,199,4,199,199,Education,97620647.42,97620647.42,0.0,0.0,sanctioned,2024-03-27,2024-04-12,2025-03-27,,0.0,18.6511,82.7383,REAL_MPLADS
PRJ-2026-0398,Infrastructure Work 399,Construction and development of infrastructure facilities.,199,199,4,199,199,Infrastructure,70983993.69000001,70983993.69000001,70983993.69000001,70983993.69000001,completed,2024-03-12,2024-03-22,2025-03-12,2024-10-08,100.0,21.9924,76.2302,REAL_MPLADS
PRJ-2026-0399,Water & Sanitation Work 400,Construction and development of water & sanitation facilities.,200,200,21,200,200,Water & Sanitation,92703399.76,92703399.76,0.0,0.0,stalled,2024-02-13,2024-02-25,2025-02-12,,37.36,25.2001,84.9248,REAL_MPLADS
PRJ-2026-0400,Roads & Pathways Work 401,Construction and development of roads & pathways facilities.,200,200,21,200,200,Roads & Pathways,54296600.239999995,54296600.239999995,0.0,0.0,recommended,2024-02-07,,2025-02-06,,0.0,25.5698,80.3622,REAL_MPLADS
PRJ-2026-0401,Healthcare Work 402,Construction and development of healthcare facilities.,201,201,4,201,201,Healthcare,56007748.67,56007748.67,0.0,0.0,sanctioned,2024-04-20,2024-05-14,2025-04-20,,0.0,25.4081,84.6392,REAL_MPLADS
PRJ-2026-0402,Water & Sanitation Work 403,Construction and development of water & sanitation facilities.,201,201,4,201,201,Water & Sanitation,90992251.33,90992251.33,90992251.33,90992251.33,completed,2024-01-22,2024-02-03,2025-01-21,2024-08-21,100.0,20.9976,85.2873,REAL_MPLADS
PRJ-2026-0403,Education Work 404,Construction and development of education facilities.,202,202,5,202,202,Education,56063353.67,56063353.67,0.0,0.0,recommended,2024-01-21,,2025-01-20,,0.0,20.9381,83.9522,REAL_MPLADS
PRJ-2026-0404,Water & Sanitation Work 405,Construction and development of water & sanitation facilities.,202,202,5,202,202,Water & Sanitation,104580603.44000001,104580603.44000001,0.0,0.0,sanctioned,2024-04-03,2024-04-19,2025-04-03,,0.0,27.8304,74.1991,REAL_MPLADS
PRJ-2026-0405,Roads & Pathways Work 406,Construction and development of roads & pathways facilities.,203,203,27,203,203,Roads & Pathways,74427379.72,74427379.72,52099165.804,6167211.24,ongoing,2024-04-08,2024-05-04,2025-04-08,,12.54,20.2581,84.1953,REAL_MPLADS
PRJ-2026-0406,Healthcare Work 407,Construction and development of healthcare facilities.,203,203,27,203,203,Healthcare,72572620.28,72572620.28,50800834.195999995,29510204.58,stalled,2024-03-21,2024-04-16,2025-03-21,,58.09,17.0923,73.2644,REAL_MPLADS
PRJ-2026-0407,Education Work 408,Construction and development of education facilities.,204,204,5,204,204,Education,67116706.19,67116706.19,46981694.333,10697731.8,stalled,2024-01-28,2024-02-25,2025-01-27,,22.77,20.6501,83.202,REAL_MPLADS
PRJ-2026-0408,Infrastructure Work 409,Construction and development of infrastructure facilities.,204,204,5,204,204,Infrastructure,79883293.81,79883293.81,55918305.666999996,39243466.92,stalled,2024-03-04,2024-03-22,2025-03-04,,70.18,27.5017,80.5269,REAL_MPLADS
PRJ-2026-0409,Healthcare Work 410,Construction and development of healthcare facilities.,205,205,9,205,205,Healthcare,65295841.84,65295841.84,65295841.84,65295841.84,completed,2024-02-13,2024-03-11,2025-02-12,2024-09-27,100.0,22.5666,81.6791,REAL_MPLADS
PRJ-2026-0410,Roads & Pathways Work 411,Construction and development of roads & pathways facilities.,205,205,9,205,205,Roads & Pathways,81704158.16,81704158.16,57192910.712,32126957.66,ongoing,2024-02-12,2024-02-24,2025-02-11,,58.28,24.5339,85.5225,REAL_MPLADS
PRJ-2026-0411,Infrastructure Work 412,Construction and development of infrastructure facilities.,206,206,22,206,206,Infrastructure,52166748.52,52166748.52,0.0,0.0,recommended,2024-02-12,,2025-02-11,,0.0,21.3156,74.0276,REAL_MPLADS
PRJ-2026-0412,Water & Sanitation Work 413,Construction and development of water & sanitation facilities.,206,206,22,206,206,Water & Sanitation,94833251.47999999,94833251.47999999,66383276.03599999,31073948.12,ongoing,2024-04-10,2024-04-20,2025-04-10,,42.59,24.1581,86.2368,REAL_MPLADS
PRJ-2026-0413,Healthcare Work 414,Construction and development of healthcare facilities.,207,207,22,207,207,Healthcare,97953994.16,97953994.16,97953994.16,97953994.16,completed,2024-04-18,2024-05-17,2025-04-18,2024-12-03,100.0,27.7428,79.2533,REAL_MPLADS
PRJ-2026-0414,Roads & Pathways Work 415,Construction and development of roads & pathways facilities.,207,207,22,207,207,Roads & Pathways,49046005.84,49046005.84,34332204.088,17166102.04,stalled,2024-04-16,2024-05-08,2025-04-16,,28.75,17.3493,79.4387,REAL_MPLADS
PRJ-2026-0415,Roads & Pathways Work 416,Construction and development of roads & pathways facilities.,208,208,3,208,208,Roads & Pathways,85368618.91,85368618.91,85368618.91,85368618.91,completed,2024-01-18,2024-02-05,2025-01-17,2024-08-23,100.0,26.9024,80.6831,REAL_MPLADS
PRJ-2026-0416,Roads & Pathways Work 417,Construction and development of roads & pathways facilities.,208,208,3,208,208,Roads & Pathways,61631381.09,61631381.09,43141966.763,21570983.38,stalled,2024-01-19,2024-02-18,2025-01-18,,29.35,24.1499,77.3413,REAL_MPLADS
PRJ-2026-0417,Education Work 418,Construction and development of education facilities.,209,209,5,209,209,Education,122276431.9,122276431.9,0.0,0.0,sanctioned,2024-03-30,2024-04-25,2025-03-30,,0.0,19.5503,76.604,REAL_MPLADS
PRJ-2026-0418,Infrastructure Work 419,Construction and development of infrastructure facilities.,209,209,5,209,209,Infrastructure,66470874.359999985,66470874.359999985,0.0,0.0,sanctioned,2024-03-08,2024-03-19,2025-03-08,,0.0,26.483,75.3036,REAL_MPLADS
PRJ-2026-0419,Healthcare Work 420,Construction and development of healthcare facilities.,210,210,2,210,210,Healthcare,63496963.89,63496963.89,63496963.89,63496963.89,completed,2024-03-06,2024-03-20,2025-03-06,2024-10-06,100.0,24.6977,73.8835,REAL_MPLADS
PRJ-2026-0420,Water & Sanitation Work 421,Construction and development of water & sanitation facilities.,210,210,2,210,210,Water & Sanitation,83503036.11,83503036.11,0.0,0.0,sanctioned,2024-04-17,2024-05-17,2025-04-17,,0.0,21.408,75.7884,REAL_MPLADS
PRJ-2026-0421,Education Work 422,Construction and development of education facilities.,211,211,5,211,211,Education,96022540.2,96022540.2,0.0,0.0,sanctioned,2024-04-24,2024-05-14,2025-04-24,,0.0,20.829,79.3629,REAL_MPLADS
PRJ-2026-0422,Education Work 423,Construction and development of education facilities.,211,211,5,211,211,Education,50977459.8,50977459.8,35684221.85999999,8191287.71,ongoing,2024-03-14,2024-04-10,2025-03-14,,21.61,24.4532,77.2963,REAL_MPLADS
PRJ-2026-0423,Infrastructure Work 424,Construction and development of infrastructure facilities.,212,212,17,212,212,Infrastructure,47734159.57,47734159.57,0.0,0.0,sanctioned,2024-03-03,2024-03-20,2025-03-03,,0.0,24.3775,81.4927,REAL_MPLADS
PRJ-2026-0424,Water & Sanitation Work 425,Construction and development of water & sanitation facilities.,212,212,17,212,212,Water & Sanitation,99265840.43,99265840.43,0.0,0.0,sanctioned,2024-04-18,2024-05-16,2025-04-18,,0.0,20.1103,86.7406,REAL_MPLADS
PRJ-2026-0425,Infrastructure Work 426,Construction and development of infrastructure facilities.,213,213,10,213,213,Infrastructure,83227643.39,83227643.39,0.0,0.0,sanctioned,2024-03-25,2024-04-14,2025-03-25,,0.0,17.1494,72.3367,REAL_MPLADS
PRJ-2026-0426,Roads & Pathways Work 427,Construction and development of roads & pathways facilities.,213,213,10,213,213,Roads & Pathways,63772356.61,63772356.61,0.0,0.0,sanctioned,2024-02-07,2024-03-03,2025-02-06,,0.0,23.1899,87.5163,REAL_MPLADS
PRJ-2026-0427,Healthcare Work 428,Construction and development of healthcare facilities.,214,214,4,214,214,Healthcare,90232096.51,90232096.51,0.0,0.0,ongoing,2024-04-20,2024-05-16,2025-04-20,,2.94,21.1599,85.8049,REAL_MPLADS
PRJ-2026-0428,Water & Sanitation Work 429,Construction and development of water & sanitation facilities.,214,214,4,214,214,Water & Sanitation,56767903.489999995,56767903.489999995,0.0,0.0,recommended,2024-01-25,,2025-01-24,,0.0,22.1475,72.0021,REAL_MPLADS
PRJ-2026-0429,Healthcare Work 430,Construction and development of healthcare facilities.,215,215,9,215,215,Healthcare,93618694.76,93618694.76,0.0,0.0,recommended,2024-03-07,,2025-03-07,,0.0,27.7965,82.8073,REAL_MPLADS
PRJ-2026-0430,Water & Sanitation Work 431,Construction and development of water & sanitation facilities.,215,215,9,215,215,Water & Sanitation,53381305.239999995,53381305.239999995,53381305.239999995,53381305.239999995,completed,2024-02-18,2024-03-04,2025-02-17,2024-09-20,100.0,21.8729,87.8286,REAL_MPLADS
PRJ-2026-0431,Healthcare Work 432,Construction and development of healthcare facilities.,216,216,23,216,216,Healthcare,68870639.52,68870639.52,48209447.664,20460089.59,stalled,2024-04-20,2024-05-18,2025-04-20,,42.44,18.4586,80.6467,REAL_MPLADS
PRJ-2026-0432,Roads & Pathways Work 433,Construction and development of roads & pathways facilities.,216,216,23,216,216,Roads & Pathways,86283098.59000002,86283098.59000002,60398169.01300001,48727490.56,ongoing,2024-04-14,2024-05-13,2025-04-14,,79.91,21.374,77.0712,REAL_MPLADS
PRJ-2026-0433,Healthcare Work 434,Construction and development of healthcare facilities.,217,217,15,217,217,Healthcare,54775020.92,54775020.92,38342514.644,29648115.79,ongoing,2024-04-12,2024-04-26,2025-04-12,,73.78,20.3475,78.8075,REAL_MPLADS
PRJ-2026-0434,Infrastructure Work 435,Construction and development of infrastructure facilities.,217,217,15,217,217,Infrastructure,92224979.08,92224979.08,64557485.35599999,32278742.68,stalled,2024-04-24,2024-05-05,2025-04-24,,23.81,21.94,80.2723,REAL_MPLADS
PRJ-2026-0435,Roads & Pathways Work 436,Construction and development of roads & pathways facilities.,218,218,6,218,218,Roads & Pathways,74786590.17,74786590.17,52350613.118999995,34907388.83,stalled,2024-02-12,2024-03-11,2025-02-11,,66.68,23.7816,80.2626,REAL_MPLADS
PRJ-2026-0436,Water & Sanitation Work 437,Construction and development of water & sanitation facilities.,218,218,6,218,218,Water & Sanitation,72213409.83,72213409.83,72213409.83,72213409.83,completed,2024-03-09,2024-03-28,2025-03-09,2024-10-14,100.0,21.8563,76.791,REAL_MPLADS
PRJ-2026-0437,Roads & Pathways Work 438,Construction and development of roads & pathways facilities.,219,219,15,219,219,Roads & Pathways,74683998.34,74683998.34,74683998.34,74683998.34,completed,2024-01-20,2024-02-05,2025-01-19,2024-08-23,100.0,18.8723,77.2941,REAL_MPLADS
PRJ-2026-0438,Roads & Pathways Work 439,Construction and development of roads & pathways facilities.,219,219,15,219,219,Roads & Pathways,72316001.66,72316001.66,0.0,0.0,recommended,2024-03-16,,2025-03-16,,0.0,26.5106,87.0041,REAL_MPLADS
PRJ-2026-0439,Roads & Pathways Work 440,Construction and development of roads & pathways facilities.,220,220,6,220,220,Roads & Pathways,59595657.65,59595657.65,41716960.355,14358977.75,stalled,2024-01-28,2024-02-18,2025-01-27,,34.42,27.5182,84.0747,REAL_MPLADS
PRJ-2026-0440,Water & Sanitation Work 441,Construction and development of water & sanitation facilities.,220,220,6,220,220,Water & Sanitation,87404342.35,87404342.35,87404342.35,87404342.35,completed,2024-04-15,2024-05-10,2025-04-15,2024-11-26,100.0,26.9061,81.9309,REAL_MPLADS
PRJ-2026-0441,Water & Sanitation Work 442,Construction and development of water & sanitation facilities.,221,221,21,221,221,Water & Sanitation,59636070.29,59636070.29,0.0,0.0,sanctioned,2024-02-01,2024-02-16,2025-01-31,,0.0,25.098,76.5722,REAL_MPLADS
PRJ-2026-0442,Education Work 443,Construction and development of education facilities.,221,221,21,221,221,Education,87363929.71000001,87363929.71000001,61154750.797,21964940.07,ongoing,2024-04-18,2024-04-30,2025-04-18,,35.66,25.2361,77.8823,REAL_MPLADS
PRJ-2026-0443,Roads & Pathways Work 444,Construction and development of roads & pathways facilities.,222,222,19,222,222,Roads & Pathways,96841913.96,96841913.96,67789339.77199998,17415081.39,stalled,2024-03-31,2024-04-10,2025-03-31,,25.69,26.7542,87.203,REAL_MPLADS
PRJ-2026-0444,Roads & Pathways Work 445,Construction and development of roads & pathways facilities.,222,222,19,222,222,Roads & Pathways,50158086.04000001,50158086.04000001,35110660.228,27933458.31,ongoing,2024-01-25,2024-02-07,2025-01-24,,77.96,27.3574,86.8965,REAL_MPLADS
PRJ-2026-0445,Education Work 446,Construction and development of education facilities.,223,223,4,223,223,Education,89742622.3,89742622.3,0.0,0.0,sanctioned,2024-02-16,2024-03-10,2025-02-15,,0.0,27.7626,86.3493,REAL_MPLADS
PRJ-2026-0446,Roads & Pathways Work 447,Construction and development of roads & pathways facilities.,223,223,4,223,223,Roads & Pathways,57257377.7,57257377.7,40080164.39,20040082.2,stalled,2024-02-09,2024-02-20,2025-02-08,,26.5,26.7906,79.2475,REAL_MPLADS
PRJ-2026-0447,Healthcare Work 448,Construction and development of healthcare facilities.,224,224,29,224,224,Healthcare,142907822.24,142907822.24,0.0,0.0,sanctioned,2024-02-05,2024-02-21,2025-02-04,,0.0,18.9891,77.3693,REAL_MPLADS
PRJ-2026-0448,Roads & Pathways Work 449,Construction and development of roads & pathways facilities.,224,224,29,224,224,Roads & Pathways,126592177.75999999,126592177.75999999,88614524.43199998,35445809.77,stalled,2024-01-29,2024-02-23,2025-01-28,,40.0,18.1392,77.2664,REAL_MPLADS
PRJ-2026-0449,Water & Sanitation Work 450,Construction and development of water & sanitation facilities.,225,225,15,225,225,Water & Sanitation,96132404.56,96132404.56,96132404.56,96132404.56,completed,2024-04-08,2024-04-30,2025-04-08,2024-11-16,100.0,26.5876,78.2896,REAL_MPLADS
PRJ-2026-0450,Education Work 451,Construction and development of education facilities.,225,225,15,225,225,Education,75367595.44,75367595.44,52757316.808,26378658.4,stalled,2024-01-16,2024-01-28,2025-01-15,,20.18,23.1218,83.2143,REAL_MPLADS
PRJ-2026-0451,Roads & Pathways Work 452,Construction and development of roads & pathways facilities.,226,226,17,226,226,Roads & Pathways,78038042.28,78038042.28,78038042.28,78038042.28,completed,2024-04-18,2024-05-06,2025-04-18,2024-11-22,100.0,19.0428,86.8589,REAL_MPLADS
PRJ-2026-0452,Education Work 453,Construction and development of education facilities.,226,226,17,226,226,Education,68961957.72,68961957.72,68961957.72,68961957.72,completed,2024-03-06,2024-03-28,2025-03-06,2024-10-14,100.0,22.9211,79.7384,REAL_MPLADS
PRJ-2026-0453,Roads & Pathways Work 454,Construction and development of roads & pathways facilities.,227,227,17,227,227,Roads & Pathways,53832091.91,53832091.91,0.0,0.0,recommended,2024-02-22,,2025-02-21,,0.0,22.5163,81.498,REAL_MPLADS
PRJ-2026-0454,Roads & Pathways Work 455,Construction and development of roads & pathways facilities.,227,227,17,227,227,Roads & Pathways,93167908.09,93167908.09,65217535.662999995,17606039.97,ongoing,2024-01-23,2024-02-04,2025-01-22,,24.55,25.6005,79.9101,REAL_MPLADS
PRJ-2026-0455,Education Work 456,Construction and development of education facilities.,228,228,4,228,228,Education,53315176.27,53315176.27,53315176.27,53315176.27,completed,2024-02-13,2024-03-13,2025-02-12,2024-09-29,100.0,24.3956,81.7737,REAL_MPLADS
PRJ-2026-0456,Education Work 457,Construction and development of education facilities.,228,228,4,228,228,Education,93684823.72999999,93684823.72999999,0.0,0.0,recommended,2024-02-18,,2025-02-17,,0.0,25.3881,73.2126,REAL_MPLADS
PRJ-2026-0457,Water & Sanitation Work 458,Construction and development of water & sanitation facilities.,229,229,4,229,229,Water & Sanitation,56856659.95,56856659.95,39799661.964999996,8041541.54,ongoing,2024-04-03,2024-04-24,2025-04-03,,21.6,20.4079,84.1305,REAL_MPLADS
PRJ-2026-0458,Water & Sanitation Work 459,Construction and development of water & sanitation facilities.,229,229,4,229,229,Water & Sanitation,90143340.05,90143340.05,0.0,0.0,recommended,2024-04-04,,2025-04-04,,0.0,23.1154,75.0669,REAL_MPLADS
PRJ-2026-0459,Infrastructure Work 460,Construction and development of infrastructure facilities.,230,230,1,230,230,Infrastructure,46951488.34,46951488.34,0.0,0.0,recommended,2024-04-14,,2025-04-14,,0.0,23.5769,81.8768,REAL_MPLADS
PRJ-2026-0460,Roads & Pathways Work 461,Construction and development of roads & pathways facilities.,230,230,1,230,230,Roads & Pathways,100048511.66,100048511.66,0.0,0.0,recommended,2024-04-04,,2025-04-04,,0.0,21.3887,75.1978,REAL_MPLADS
PRJ-2026-0461,Education Work 462,Construction and development of education facilities.,231,231,10,231,231,Education,57090435.27,57090435.27,39963304.689,37965139.45,ongoing,2024-02-23,2024-03-06,2025-02-22,,8.9,20.1509,86.7616,REAL_MPLADS
PRJ-2026-0462,Infrastructure Work 463,Construction and development of infrastructure facilities.,231,231,10,231,231,Infrastructure,89909564.72999999,89909564.72999999,89909564.72999999,89909564.72999999,completed,2024-01-31,2024-02-13,2025-01-30,2024-08-31,100.0,27.9672,73.0415,REAL_MPLADS
PRJ-2026-0463,Roads & Pathways Work 464,Construction and development of roads & pathways facilities.,232,232,20,232,232,Roads & Pathways,87758196.1,87758196.1,61430737.26999999,48066046.49,ongoing,2024-02-25,2024-03-19,2025-02-24,,80.9,25.4997,77.8021,REAL_MPLADS
PRJ-2026-0464,Roads & Pathways Work 465,Construction and development of roads & pathways facilities.,232,232,20,232,232,Roads & Pathways,59241803.900000006,59241803.900000006,0.0,0.0,recommended,2024-03-24,,2025-03-24,,0.0,24.4445,83.4904,REAL_MPLADS
PRJ-2026-0465,Infrastructure Work 466,Construction and development of infrastructure facilities.,233,233,23,233,233,Infrastructure,57191828.18,57191828.18,40034279.725999996,27044379.34,ongoing,2024-03-21,2024-04-19,2025-03-21,,62.36,22.133,74.9165,REAL_MPLADS
PRJ-2026-0466,Water & Sanitation Work 467,Construction and development of water & sanitation facilities.,233,233,23,233,233,Water & Sanitation,93192553.93,93192553.93,65234787.751,39643180.52,stalled,2024-03-18,2024-04-13,2025-03-18,,60.77,24.0701,80.7428,REAL_MPLADS
