project_id,constituency,district,mp_name,state,sanctioned_amount,released_amount,expenditure,project_status,sanctioned_duration_days,project_start_date,expected_completion_date,actual_completion_date,implementing_agency,project_category,progress_percent,released_amount_imputed
BI03727,Patna Constituency,Patna,Arjun Verma,Bihar,1500000.0,750000.0,2134614.08,ongoing,365.0,2024-11-02,2025-11-02,,PWD,school,67.5,False
OD03728,Cuttack Constituency,Cuttack,Rajesh Sharma,Odisha,300000.0,300000.0,234471.24,stalled,180.0,2023-12-18,2024-06-15,,Rural Dev Dept,drinking water,21.2,False
MA03729,Pune Constituency,Pune,Sunita Reddy,Maharashtra,2000000.0,1000000.0,871290.5,completed,270.0,2024-08-16,2025-05-13,2025-09-07,Zilla Parishad,community hall,100.0,False
BI03730,Muzaffarpur Constituency,Muzaffarpur,Priya Nair,Bihar,200000.0,100000.0,77273.93,stalled,180.0,2024-10-01,2025-03-30,,Zilla Parishad,drinking water,9.1,False
TA03731,Chennai Constituency,Chennai,Manoj Rao,Tamil Nadu,750000.0,750000.0,420868.79,ongoing,365.0,2023-04-09,2024-04-08,,Zilla Parishad,irrigation,48.4,False
KE03732,Ernakulam Constituency,Ernakulam,Priya Singh,Kerala,2000000.0,2000000.0,1281657.72,sanctioned,730.0,2023-01-08,2025-01-07,,Jal Nigam,road,,False
MA03733,Pune Constituency,Pune,Sunita Reddy,Maharashtra,500000.0,250000.0,906274.7,ongoing,730.0,2024-05-30,2026-05-30,,Rural Dev Dept,electricity,40.3,False
AN03734,Krishna Constituency,Krishna,Priya Kumar,Andhra Pradesh,750000.0,750000.0,656763.03,sanctioned,365.0,2024-04-23,2025-04-23,,PWD,electricity,,False
UT03735,Kanpur Nagar Constituency,Kanpur Nagar,Kavita Nair,Uttar Pradesh,1500000.0,0.0,0.0,recommended,545.0,2023-01-31,2024-07-29,,Rural Dev Dept,road,,False
UT03736,Kanpur Nagar Constituency,Kanpur Nagar,Kavita Nair,Uttar Pradesh,750000.0,750000.0,1163857.09,completed,270.0,2024-04-11,2025-01-06,2025-07-24,Rural Dev Dept,drinking water,100.0,False
KA03737,Bengaluru Urban Constituency,Bengaluru Urban,Kavita Rao,Karnataka,300000.0,300000.0,96736.73,ongoing,180.0,2023-07-24,2024-01-20,,Rural Dev Dept,community hall,41.7,False
KE03738,Ernakulam Constituency,Ernakulam,Priya Singh,Kerala,2000000.0,1000000.0,798702.24,completed,365.0,2023-12-21,2024-12-20,2025-01-15,Zilla Parishad,school,100.0,False
AN03739,Krishna Constituency,Krishna,Priya Kumar,Andhra Pradesh,300000.0,300000.0,413714.61,stalled,90.0,2023-03-07,2023-06-05,,Jal Nigam,irrigation,23.3,False
WE03740,Howrah Constituency,Howrah,Meena Singh,West Bengal,2500000.0,2500000.0,1696136.1,sanctioned,545.0,2023-04-16,2024-10-12,,PWD,community hall,,False
AN03741,Visakhapatnam Constituency,Visakhapatnam,Sanjay Reddy,Andhra Pradesh,1500000.0,1500000.0,634115.91,stalled,270.0,2023-05-03,2024-01-28,,Jal Nigam,electricity,13.6,False
KA03742,Bengaluru Urban Constituency,Bengaluru Urban,Kavita Rao,Karnataka,1500000.0,1500000.0,1980703.99,ongoing,90.0,2023-01-11,2023-04-11,,PWD,drinking water,84.3,False
OD03743,Cuttack Constituency,Cuttack,Rajesh Sharma,Odisha,2500000.0,2500000.0,4580363.39,ongoing,180.0,2023-08-23,2024-02-19,,Jal Nigam,drinking water,54.5,False
MA03744,Nagpur Constituency,Nagpur,Ramesh Reddy,Maharashtra,2500000.0,1250000.0,803558.79,completed,90.0,2024-05-08,2024-08-06,2024-07-13,PWD,electricity,100.0,False
KE03745,Kozhikode Constituency,Kozhikode,Manoj Gowda,Kerala,200000.0,200000.0,319785.11,ongoing,365.0,2023-08-13,2024-08-12,,Zilla Parishad,irrigation,22.3,False
AN03746,Visakhapatnam Constituency,Visakhapatnam,Sanjay Reddy,Andhra Pradesh,1500000.0,750000.0,1766963.57,ongoing,90.0,2023-07-30,2023-10-28,,PWD,school,20.5,False
TA03747,Coimbatore Constituency,Coimbatore,Ramesh Naidu,Tamil Nadu,200000.0,200000.0,134859.85,stalled,270.0,2023-08-05,2024-05-01,,Jal Nigam,drinking water,36.3,False
UT03748,Lucknow Constituency,Lucknow,Sanjay Verma,Uttar Pradesh,2000000.0,2000000.0,1040776.59,ongoing,730.0,2023-12-16,2025-12-15,,Jal Nigam,community hall,38.6,False
KA03749,Mysuru Constituency,Mysuru,Manoj Singh,Karnataka,1500000.0,0.0,0.0,recommended,545.0,2024-04-10,2025-10-07,,Zilla Parishad,electricity,,False
BI03750,Muzaffarpur Constituency,Muzaffarpur,Priya Nair,Bihar,200000.0,200000.0,189617.7,completed,730.0,2023-06-11,2025-06-10,2025-06-09,Jal Nigam,irrigation,100.0,False
