project_id,constituency,district,mp_name,state,sanctioned_amount,released_amount,expenditure,project_status,sanctioned_duration_days,project_start_date,expected_completion_date,actual_completion_date,implementing_agency,project_category,progress_percent,released_amount_imputed
UT08729,Kanpur Nagar Constituency,Kanpur Nagar,Anita Iyer,Uttar Pradesh,2000000.0,1000000.0,641683.06,sanctioned,730.0,2024-04-29,2026-04-29,,PWD,irrigation,,False
AN08730,Krishna Constituency,Krishna,Anita Reddy,Andhra Pradesh,1000000.0,500000.0,366511.69,sanctioned,730.0,2023-06-09,2025-06-08,,Zilla Parishad,road,,False
BI08731,Gaya Constituency,Gaya,Arjun Sharma,Bihar,200000.0,200000.0,280191.34,ongoing,270.0,2023-11-25,2024-08-21,,Jal Nigam,irrigation,48.8,False
BI08732,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,1500000.0,0.0,0.0,recommended,365.0,2023-06-02,2024-06-01,,Rural Dev Dept,road,,False
AN08733,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,750000.0,375000.0,259779.01,stalled,90.0,2024-04-24,2024-07-23,,PWD,school,6.3,False
AN08734,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,2000000.0,2000000.0,1185543.31,ongoing,180.0,2024-02-03,2024-08-01,,Zilla Parishad,school,76.2,False
TA08735,Chennai Constituency,Chennai,Meena Verma,Tamil Nadu,200000.0,200000.0,145466.34,sanctioned,545.0,2023-06-16,2024-12-12,,PWD,community hall,,False
TA08736,Madurai Constituency,Madurai,Sunita Singh,Tamil Nadu,200000.0,200000.0,116241.01,ongoing,730.0,2023-07-24,2025-07-23,,Zilla Parishad,irrigation,89.4,False
TA08737,Chennai Constituency,Chennai,Meena Verma,Tamil Nadu,1000000.0,500000.0,214767.19,completed,180.0,2024-01-05,2024-07-03,2024-08-06,Zilla Parishad,irrigation,100.0,False
UT08738,Lucknow Constituency,Lucknow,Kavita Iyer,Uttar Pradesh,1000000.0,1000000.0,873491.76,stalled,90.0,2024-04-02,2024-07-01,,PWD,drinking water,11.5,False
RA08739,Jodhpur Constituency,Jodhpur,Kavita Nair,Rajasthan,300000.0,150000.0,516877.35,ongoing,730.0,2024-10-17,2026-10-17,,Rural Dev Dept,school,79.7,False
AN08740,Visakhapatnam Constituency,Visakhapatnam,Vikram Naidu,Andhra Pradesh,2000000.0,0.0,0.0,recommended,180.0,2023-07-07,2024-01-03,,Zilla Parishad,road,,False
UT08741,Kanpur Nagar Constituency,Kanpur Nagar,Anita Iyer,Uttar Pradesh,2000000.0,2000000.0,1949932.08,ongoing,180.0,2024-06-25,2024-12-22,,Zilla Parishad,electricity,47.3,False
RA08742,Jodhpur Constituency,Jodhpur,Kavita Nair,Rajasthan,300000.0,150000.0,62089.28,stalled,180.0,2023-01-12,2023-07-11,,Jal Nigam,sanitation,34.2,False
AN08743,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,200000.0,200000.0,140311.36,stalled,180.0,2024-10-04,2025-04-02,,PWD,road,27.8,False
MA08744,Pune Constituency,Pune,Ramesh Patel,Maharashtra,1500000.0,1500000.0,1230650.93,completed,180.0,2024-01-20,2024-07-18,2024-07-08,Rural Dev Dept,irrigation,100.0,False
AN08745,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,1000000.0,1000000.0,456747.46,ongoing,180.0,2023-12-04,2024-06-01,,Rural Dev Dept,school,50.4,False
RA08746,Jaipur Constituency,Jaipur,Kavita Verma,Rajasthan,750000.0,375000.0,1400078.97,sanctioned,545.0,2023-01-21,2024-07-19,,Jal Nigam,road,,False
AN08747,Visakhapatnam Constituency,Visakhapatnam,Vikram Naidu,Andhra Pradesh,500000.0,500000.0,915776.62,completed,270.0,2023-08-19,2024-05-15,2024-10-27,Zilla Parishad,electricity,100.0,False
TA08748,Madurai Constituency,Madurai,Sunita Singh,Tamil Nadu,200000.0,200000.0,111588.28,sanctioned,545.0,2023-06-11,2024-12-07,,Jal Nigam,road,,False
RA08749,Jodhpur Constituency,Jodhpur,Kavita Nair,Rajasthan,500000.0,500000.0,886975.28,stalled,365.0,2023-01-14,2024-01-14,,Zilla Parishad,electricity,32.8,False
BI08750,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,1000000.0,500000.0,445406.7,ongoing,180.0,2023-04-07,2023-10-04,,Jal Nigam,irrigation,89.0,False
KE08751,Kozhikode Constituency,Kozhikode,Sunita Verma,Kerala,200000.0,200000.0,153444.62,ongoing,730.0,2024-10-12,2026-10-12,,Rural Dev Dept,irrigation,22.0,False
BI08752,Patna Constituency,Patna,Arjun Verma,Bihar,2000000.0,2000000.0,1238275.7,stalled,365.0,2024-03-07,2025-03-07,,Rural Dev Dept,electricity,19.5,False
BI08753,Gaya Constituency,Gaya,Arjun Sharma,Bihar,2500000.0,1250000.0,569816.58,ongoing,365.0,2024-05-19,2025-05-19,,Jal Nigam,school,64.6,False
UT08754,Varanasi Constituency,Varanasi,Lakshmi Gowda,Uttar Pradesh,200000.0,100000.0,285438.97,completed,180.0,2023-10-12,2024-04-09,2024-06-13,Rural Dev Dept,sanitation,100.0,False
WE08755,Howrah Constituency,Howrah,Anita Nair,West Bengal,2000000.0,2000000.0,1789394.04,ongoing,270.0,2024-02-02,2024-10-29,,Jal Nigam,drinking water,80.2,False
UT08756,Kanpur Nagar Constituency,Kanpur Nagar,Anita Iyer,Uttar Pradesh,750000.0,750000.0,880469.91,ongoing,545.0,2024-03-01,2025-08-28,,Zilla Parishad,drinking water,72.3,False
RA08757,Jaipur Constituency,Jaipur,Kavita Verma,Rajasthan,1000000.0,1000000.0,970761.58,ongoing,730.0,2024-07-28,2026-07-28,,PWD,community hall,46.1,False
PU08758,Ludhiana Constituency,Ludhiana,Meena Rao,Punjab,1000000.0,1000000.0,333884.21,stalled,180.0,2023-10-21,2024-04-18,,Jal Nigam,community hall,26.2,False
PU08759,Ludhiana Constituency,Ludhiana,Meena Rao,Punjab,2000000.0,2000000.0,1887348.13,ongoing,730.0,2024-08-04,2026-08-04,,Rural Dev Dept,electricity,11.1,False
TA08760,Coimbatore Constituency,Coimbatore,Kavita Rao,Tamil Nadu,1000000.0,500000.0,353563.41,stalled,730.0,2024-09-17,2026-09-17,,Rural Dev Dept,drinking water,20.8,False
KA08761,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,500000.0,250000.0,191789.43,stalled,730.0,2023-11-16,2025-11-15,,Rural Dev Dept,sanitation,18.8,False
UT08762,Lucknow Constituency,Lucknow,Kavita Iyer,Uttar Pradesh,200000.0,200000.0,157997.23,sanctioned,270.0,2024-01-16,2024-10-12,,Jal Nigam,sanitation,,False
TA08763,Madurai Constituency,Madurai,Sunita Singh,Tamil Nadu,750000.0,375000.0,334669.42,sanctioned,545.0,2024-03-14,2025-09-10,,Jal Nigam,school,,False
BI08764,Gaya Constituency,Gaya,Arjun Sharma,Bihar,2500000.0,1250000.0,633149.12,ongoing,180.0,2024-06-08,2024-12-05,,Rural Dev Dept,drinking water,46.7,False
UT08765,Kanpur Nagar Constituency,Kanpur Nagar,Anita Iyer,Uttar Pradesh,2500000.0,1250000.0,886135.47,ongoing,180.0,2023-04-14,2023-10-11,,Jal Nigam,road,67.5,False
AN08766,Visakhapatnam Constituency,Visakhapatnam,Vikram Naidu,Andhra Pradesh,500000.0,500000.0,331611.47,stalled,730.0,2023-04-03,2025-04-02,,Jal Nigam,road,6.2,False
RA08767,Jaipur Constituency,Jaipur,Kavita Verma,Rajasthan,750000.0,750000.0,589973.35,ongoing,365.0,2024-02-18,2025-02-17,,Jal Nigam,community hall,78.5,False
AN08768,Visakhapatnam Constituency,Visakhapatnam,Vikram Naidu,Andhra Pradesh,750000.0,0.0,0.0,recommended,545.0,2024-03-21,2025-09-17,,Rural Dev Dept,sanitation,,False
UT08769,Varanasi Constituency,Varanasi,Lakshmi Gowda,Uttar Pradesh,1500000.0,1500000.0,898913.89,sanctioned,180.0,2023-09-27,2024-03-25,,PWD,drinking water,,False
RA08770,Jaipur Constituency,Jaipur,Kavita Verma,Rajasthan,1500000.0,0.0,0.0,recommended,270.0,2023-04-23,2024-01-18,,Jal Nigam,community hall,,False
TA08771,Madurai Constituency,Madurai,Sunita Singh,Tamil Nadu,750000.0,375000.0,213432.92,sanctioned,365.0,2023-11-21,2024-11-20,,Jal Nigam,community hall,,False
AN08772,Visakhapatnam Constituency,Visakhapatnam,Vikram Naidu,Andhra Pradesh,300000.0,300000.0,142497.24,ongoing,545.0,2023-09-15,2025-03-13,,Zilla Parishad,community hall,23.4,False
KA08773,Belagavi Constituency,Belagavi,Deepa Reddy,Karnataka,2500000.0,1250000.0,952170.39,ongoing,90.0,2023-12-23,2024-03-22,,Rural Dev Dept,electricity,66.9,False
PU08774,Ludhiana Constituency,Ludhiana,Meena Rao,Punjab,1500000.0,1500000.0,2160864.33,sanctioned,730.0,2023-10-20,2025-10-19,,Zilla Parishad,school,,False
KE08775,Kozhikode Constituency,Kozhikode,Sunita Verma,Kerala,200000.0,200000.0,85546.15,completed,365.0,2023-10-21,2024-10-20,2025-04-15,PWD,road,100.0,False
MA08776,Pune Constituency,Pune,Ramesh Patel,Maharashtra,750000.0,750000.0,227567.75,stalled,180.0,2024-04-04,2024-10-01,,Jal Nigam,community hall,23.1,False
AN08777,Visakhapatnam Constituency,Visakhapatnam,Vikram Naidu,Andhra Pradesh,750000.0,375000.0,181535.74,completed,180.0,2024-09-21,2025-03-20,2025-05-15,Rural Dev Dept,community hall,100.0,False
KA08778,Belagavi Constituency,Belagavi,Deepa Reddy,Karnataka,750000.0,375000.0,126023.11,stalled,180.0,2023-08-01,2024-01-28,,Zilla Parishad,irrigation,11.5,False
KA08779,Belagavi Constituency,Belagavi,Deepa Reddy,Karnataka,1000000.0,1000000.0,709923.49,completed,365.0,2023-12-23,2024-12-22,2025-06-25,Rural Dev Dept,sanitation,100.0,False
WE08780,Kolkata Constituency,Kolkata,Priya Singh,West Bengal,750000.0,750000.0,322490.96,sanctioned,545.0,2023-01-06,2024-07-04,,Rural Dev Dept,sanitation,,False
